14.8255634;45.94512265;507092;Griže/Stični
14.86813036;45.94638019;508051;Grm
14.86813036;45.94638019;508052;Grm
14.65290198;45.95584835;505141;Grosuplje
14.65290198;45.95584835;505142;Grosuplje
14.65106703;45.95840717;505131;Grosuplje Adamičev sp.
14.65106703;45.95840717;505132;Grosuplje Adamičev sp.
14.65955616;45.96684558;506011;Grosuplje Motel
14.65955616;45.96684558;506012;Grosuplje Motel
14.65800608;45.95025802;536011;Grosuplje Mrzle Njive
14.65800608;45.95025802;536012;Grosuplje Mrzle Njive
14.65058041;45.95859909;505111;Grosuplje pod gozdom
14.65047836;45.95888901;505112;Grosuplje pod gozdom
14.66127082;45.95644019;505121;Grosuplje pri mostu
14.66127082;45.95644019;505122;Grosuplje pri mostu
14.6610354;45.9527144;536021;Grosuplje Rubin
14.6610354;45.9527144;536022;Grosuplje Rubin
14.66135395;45.9512352;556011;Grosuplje SM
14.66135395;45.9512352;556012;Grosuplje SM
14.64424229;45.96176529;505101;Grosuplje Stara pošta
14.64451504;45.96142197;505102;Grosuplje Stara pošta
14.56340707;46.06214163;204021;GZL
14.56441503;46.06197227;204022;GZL
14.49040554;46.04552526;602031;Hajdrihova
14.48987999;46.04584306;602032;Hajdrihova
14.51701604;45.99962172;604041;Hauptmanca
14.51701604;45.99962172;604042;Hauptmanca
14.75818283;45.87214069;528011;Hočevje
14.75818283;45.87214069;528012;Hočevje
14.29710862;46.02258492;716011;Horjul
14.29710862;46.02258492;716012;Horjul
14.50200198;46.05636997;700012;Hotel Lev
14.50731471;46.06373521;101011;Hranilniška
14.50760004;46.0638776;101012;Hranilniška
14.37664171;46.07305417;725071;Hrastenice
14.37664171;46.07305417;725072;Hrastenice
14.56332813;46.07465466;204061;Hrastje
14.56378456;46.07469094;204062;Hrastje
14.54682796;45.90412346;605071;Hrastje pri Golem
14.54682796;45.90412346;605072;Hrastje pri Golem
14.44759633;46.17434352;816011;Hraše
14.44759633;46.17434352;816012;Hraše
14.39226488;46.0748341;725051;Hruševo
14.39226488;46.0748341;725052;Hruševo
14.56432751;46.03977769;404111;Hruševska
14.56477667;46.03950868;404112;Hruševska
14.55924653;46.04557974;404011;Hrušica
14.56045423;46.04518241;404012;Hrušica
14.51685272;46.05249701;402011;Hrvatski trg
14.51816363;46.05231737;402012;Hrvatski trg
14.52798041;45.95883542;605011;Ig
14.52798041;45.95883542;605012;Ig
14.53247875;45.95548415;605021;Ig mizarstvo
14.53247875;45.95548415;605022;Ig mizarstvo
14.51805262;45.96036427;625021;Ig spomenik
14.51805262;45.96036427;625022;Ig spomenik
14.51377656;46.05305334;501011;Ilirska
14.51410835;46.05287956;501012;Ilirska
14.51199816;46.0287453;603101;Ilovica
14.51167123;46.02832433;603102;Ilovica
14.47708869;46.0890355;804161;IMP
14.47732445;46.08933486;804162;IMP
14.51513252;45.9712573;615011;Iška Loka
14.51513252;45.9712573;615012;Iška Loka
14.51445009;45.93698172;626011;Iška vas obr.
14.51445009;45.93698172;626012;Iška vas obr.
14.51149428;45.94022639;625051;Iška vas trg.
14.51149428;45.94022639;625052;Iška vas trg.
14.51067273;46.01960121;604011;Iški most
14.51033652;46.01981987;604012;Iški most
14.80279483;45.93879202;507031;Ivančna Gorica
14.80279483;45.93879202;507032;Ivančna Gorica
14.51309397;46.03537216;603121;Ižanska
14.5127597;46.03497176;603122;Ižanska
14.48867582;46.04377958;603011;Jadranska
14.48927847;46.04224887;603012;Jadranska
14.47521952;46.04483261;703031;Jamnikarjeva
14.47449005;46.0451372;703032;Jamnikarjeva
14.53290792;46.05328007;403011;Jana Husa
14.53393558;46.05344906;403012;Jana Husa
14.53668755;46.06845104;203091;Jarše
14.53874452;46.06873181;203092;Jarše
14.6529238;46.01254728;425011;Javor pri Sostrem K.
14.6529777;46.01221555;425012;Javor pri Sostrem K.
14.64005852;46.04006824;405011;Javor/K
14.64005852;46.04006824;405012;Javor/K
14.43484505;45.97077269;745061;Jezero
14.43466759;45.97076296;745062;Jezero/Krimom
14.55312752;46.10066653;104181;Ježa
14.55382042;46.10012186;104182;Ježa
14.516987;46.09748498;104031;Ježica
14.51688818;46.09618509;104032;Ježica
14.51690718;46.09730154;104033;Ježica
14.52765502;46.02656813;504041;Jurčkova
14.52871273;46.02587633;504042;Jurčkova
14.54079962;46.05656073;303022;Kajuhova
14.80958306;45.83269096;528131;Kal/Ambrusu
14.80958306;45.83269096;528132;Kal/Ambrusu
14.81201726;45.83999682;528121;Kal/Ambrusu K
14.81201726;45.83999682;528122;Kal/Ambrusu K
14.19644393;45.89669586;707031;Kalce/Logatcu
14.19644393;45.89669586;707032;Kalce/Logatcu
14.51073952;46.09360962;104021;Kališnikov trg
14.51115878;46.09359122;104022;Kališnikov trg
14.46510192;46.07941699;803181;Kamna Gorica
14.81544251;45.83383872;528141;Kamni Vrh
14.81544251;45.83383872;528142;Kamni Vrh
14.40871203;45.95547973;745091;Kamnik pod Krimom
14.40871203;45.95547973;745092;Kamnik pod Krimom
14.40281208;45.96613406;745081;Kamnik pod Krimom K
14.40281208;45.96613406;745082;Kamnik pod Krimom K
14.5191272;46.07178023;102091;Kardeljeva ploščad
14.51961749;46.07255988;102092;Kardeljeva ploščad
14.53590511;46.06406954;203051;Kavčičeva
14.53648084;46.06396666;203052;Kavčičeva
14.5031083;46.05548669;600042;Kersnikova
14.489411;46.06980367;802021;Kino Šiška
14.49017246;46.06934952;802022;Kino Šiška
14.52055543;46.05242678;402031;Klinični center
14.52096504;46.05230478;402032;Klinični center
14.48095684;46.07144775;803081;Kneza Koclja
14.48097745;46.0717449;803082;Kneza Koclja
14.53917442;46.05219229;403021;Kodeljevo
14.53907267;46.05141081;403022;Kodeljevo
14.53955969;46.05157464;403023;Kodeljevo
14.53943059;46.05180562;403025;Kodeljevo - obračališče
14.5399355;46.0692253;203101;Kodrova
14.54149426;46.06915075;203102;Kodrova
14.49870765;46.04247723;602081;Kolezija
14.49842005;46.04239864;602082;Kolezija
14.50218415;46.05577876;700011;Kolizej
14.50942963;46.05773431;300011;Kolodvor
14.51096275;46.05747471;300012;Kolodvor
14.52621146;46.10154576;104101;Kolodvor Črnuče
14.52532624;46.10120838;104102;Kolodvor Črnuče
14.42881259;46.04406103;715021;Komanija
14.42881259;46.04406103;715022;Komanija
14.5391883;46.20561364;106011;Komenda vas
14.5391883;46.20561364;106012;Komenda vas
14.48029817;46.07971826;803031;Kompas
14.4807017;46.07983336;803032;Kompas
14.71420934;45.81720168;517071;Kompolje/Dobrepolju
14.71420934;45.81720168;517072;Kompolje/Dobrepolju
